HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Monaco,Strasbourg,11,11,5,5,6,2,11,12,3,1,2,0,2,0,H
Nimes,Lens,13,15,4,6,5,7,10,16,0,3,0,0,0,1,D
Lorient,Lyon,4,19,2,6,1,5,19,7,2,0,0,0,0,0,D
Reims,Paris SG,8,21,3,7,3,7,11,10,2,2,0,0,0,1,A
Paris SG,Angers,18,8,12,2,6,2,11,9,1,2,0,0,2,0,H
Lens,St Etienne,13,2,5,1,12,0,23,10,1,1,0,2,1,0,H
Nice,Nantes,18,11,7,1,9,2,13,8,2,1,0,1,1,1,H
Montpellier,Nimes,12,8,2,1,8,2,14,15,2,1,0,0,0,0,A
Bordeaux,Dijon,17,5,7,1,5,4,15,14,2,3,0,0,2,0,H
Brest,Monaco,7,21,5,2,1,8,10,17,3,4,0,0,1,0,H
Metz,Lorient,16,10,8,4,4,3,10,14,1,2,0,0,1,1,H
Strasbourg,Lille,14,12,3,6,11,1,11,10,1,1,0,0,0,1,A
Rennes,Reims,18,9,3,4,10,2,12,16,4,3,0,0,2,1,D
Lyon,Marseille,24,4,3,1,19,5,14,10,1,1,0,1,1,1,D
Dijon,Rennes,12,12,4,3,3,5,22,13,4,2,0,0,0,1,D
Nimes,Paris SG,5,30,2,11,1,9,10,12,1,2,1,0,0,1,A
Reims,Lorient,6,14,3,4,3,6,14,11,4,1,2,0,1,0,A
Marseille,Bordeaux,6,8,4,4,6,10,13,13,3,1,0,0,1,0,H
Strasbourg,Lyon,20,14,9,8,4,2,13,8,2,3,0,0,1,3,A
Angers,Metz,7,7,2,3,2,5,18,13,4,2,0,0,1,1,D
Monaco,Montpellier,21,3,7,2,10,2,13,13,2,1,0,1,0,0,D
Nantes,Brest,12,14,8,5,2,6,15,15,3,2,0,0,2,0,H
St Etienne,Nice,11,11,4,5,7,3,15,10,2,5,0,0,0,2,A
Lille,Lens,17,7,6,2,7,2,13,16,0,3,0,2,1,0,H
Rennes,Angers,11,10,1,4,5,4,11,5,2,0,0,0,1,1,A
Lorient,Marseille,13,15,3,3,6,4,10,12,3,3,0,0,0,0,A
Paris SG,Dijon,20,16,9,3,4,10,12,18,0,2,0,0,2,0,H
Bordeaux,Nimes,20,8,6,4,7,4,9,16,3,3,0,0,0,0,H
Brest,Strasbourg,14,7,4,5,12,2,8,11,1,3,0,0,0,2,A
Metz,St Etienne,6,10,3,0,5,3,11,18,3,3,0,0,1,0,H
Montpellier,Reims,5,24,1,9,3,8,7,11,1,0,2,0,0,3,A
Nice,Lille,8,12,3,4,5,3,13,18,1,6,0,0,0,0,D
Lyon,Monaco,15,18,6,5,2,12,12,15,3,4,1,0,4,0,H
Rennes,Brest,24,9,8,4,8,1,2,12,1,3,0,0,0,0,H
Nantes,Paris SG,6,13,1,4,2,4,13,13,2,1,0,0,0,0,A
St Etienne,Montpellier,8,10,0,2,8,2,16,17,3,3,0,0,0,1,A
Angers,Nice,11,12,5,5,9,5,18,12,5,2,0,0,0,2,A
Dijon,Lorient,11,9,2,1,9,7,18,13,2,1,0,0,0,0,D
Nimes,Metz,16,8,2,5,10,1,13,15,3,2,0,1,0,1,A
Reims,Strasbourg,12,9,4,3,5,3,13,13,0,2,0,0,2,1,H
Monaco,Bordeaux,17,5,6,0,10,4,10,12,2,2,0,0,3,0,H
Lille,Lyon,15,8,6,1,9,4,14,10,3,3,0,1,1,1,D
Strasbourg,Marseille,9,1,2,1,2,2,13,17,0,4,0,0,0,0,A
Bordeaux,Montpellier,9,9,1,3,3,5,14,10,2,1,0,0,0,0,A
Paris SG,Rennes,9,16,6,3,2,7,19,15,3,0,0,0,2,0,H
Brest,Lille,12,22,8,7,3,11,13,15,4,3,0,0,3,1,H
Lens,Reims,14,8,5,6,9,1,12,7,3,1,0,0,1,0,D
Lorient,Nantes,18,16,4,4,5,5,17,9,3,1,0,0,0,0,A
Metz,Dijon,14,14,4,6,5,6,16,11,2,1,0,0,1,1,D
Nimes,Angers,11,15,4,8,6,2,12,15,2,5,0,0,0,2,A
Nice,Monaco,8,15,4,8,1,4,8,16,2,2,0,0,0,1,A
Lyon,St Etienne,18,16,6,4,3,5,19,19,5,3,0,0,0,1,H
Rennes,Bordeaux,14,6,2,3,7,3,18,19,2,2,0,0,0,1,A
Monaco,Paris SG,15,9,5,4,2,1,12,19,2,3,0,1,0,2,H
Brest,St Etienne,10,17,5,1,5,6,12,10,1,1,0,0,4,1,H
Nantes,Metz,17,10,5,4,6,2,13,14,2,3,0,0,1,1,D
Dijon,Lens,10,6,2,2,8,6,14,6,2,0,0,0,0,1,A
Montpellier,Strasbourg,21,9,9,5,11,3,16,11,2,1,0,0,3,3,H
Reims,Nimes,16,6,6,5,7,1,18,11,3,1,0,0,0,0,A
Angers,Lyon,20,5,8,2,8,3,12,12,2,3,0,0,0,0,A
Lille,Lorient,31,7,13,2,9,4,10,11,1,3,0,0,1,0,H
Lens,Nantes,7,11,1,3,6,2,14,18,4,2,0,0,1,0,D
Strasbourg,Rennes,6,21,3,7,2,7,11,12,0,0,1,0,1,0,D
Marseille,Nantes,15,6,9,2,3,7,16,11,4,2,0,0,2,0,H
Paris SG,Bordeaux,16,18,9,4,14,5,8,10,1,1,0,0,2,1,D
Lyon,Reims,14,10,4,2,4,2,19,11,2,1,0,1,1,0,H
Lens,Angers,13,18,5,7,1,7,15,13,2,2,0,0,1,1,A
Lorient,Montpellier,8,16,2,3,2,4,13,14,2,1,0,0,0,0,A
Metz,Brest,15,10,6,3,10,5,11,10,2,1,0,0,0,1,A
Monaco,Nimes,18,6,5,2,8,3,16,9,1,1,0,1,1,0,H
Nice,Dijon,24,9,7,4,11,1,7,21,3,3,0,0,0,2,A
St Etienne,Lille,7,9,5,2,3,3,15,13,4,1,0,0,1,0,D
Nimes,Marseille,7,17,0,4,1,8,11,18,3,4,1,1,0,0,A
Rennes,Lens,10,6,4,4,8,3,18,16,1,3,0,0,0,1,A
Montpellier,Paris SG,17,13,2,6,3,3,12,14,1,3,0,0,1,1,A
Lille,Monaco,10,8,5,3,1,3,12,11,3,0,0,0,0,0,H
Angers,Lorient,10,12,3,3,2,12,13,11,3,0,0,0,1,0,H
Bordeaux,Brest,21,8,6,3,8,2,10,11,0,3,0,0,0,0,H
Dijon,St Etienne,6,7,1,2,7,4,15,13,0,1,0,0,0,0,D
Nantes,Strasbourg,14,13,2,9,7,3,13,13,3,2,0,0,0,2,A
Reims,Nice,11,12,2,4,6,6,12,13,1,2,0,0,0,0,D
Metz,Lyon,12,18,5,5,5,6,14,14,1,0,1,1,0,1,A
St Etienne,Angers,14,8,3,3,5,6,16,15,3,3,0,0,0,0,D
Marseille,Monaco,5,9,2,4,1,3,22,10,3,2,0,0,2,0,H
Lens,Montpellier,14,10,4,7,6,4,11,14,1,1,0,0,1,2,A
Nice,Rennes,11,16,3,6,3,6,16,10,2,1,0,0,0,1,A
Brest,Reims,10,10,6,4,3,4,12,11,1,1,0,0,1,0,H
Lorient,Nimes,13,6,5,2,2,3,18,7,2,0,0,0,2,0,H
Nantes,Dijon,17,13,6,4,4,4,11,16,2,2,0,0,1,0,D
Strasbourg,Metz,18,6,4,3,5,4,11,16,3,4,0,0,0,1,D
Lille,Bordeaux,15,4,5,3,8,3,14,10,0,2,0,0,2,1,H
Paris SG,Lyon,7,8,1,5,5,5,11,17,4,1,0,1,0,1,A
Angers,Strasbourg,8,7,2,3,6,2,9,11,1,2,0,0,0,0,A
Dijon,Lille,6,10,1,5,5,4,21,8,0,0,0,0,0,1,A
Montpellier,Metz,14,9,3,5,10,2,11,9,3,3,0,0,0,0,A
Nimes,Nice,15,14,4,6,4,5,8,10,1,2,0,1,0,0,A
Reims,Nantes,13,18,4,7,3,6,13,13,2,2,0,0,0,1,H
Bordeaux,St Etienne,11,19,3,8,3,4,12,14,3,2,0,0,1,1,A
Lyon,Brest,28,8,11,2,12,3,13,5,3,0,0,1,0,1,D
Monaco,Lens,7,8,1,4,3,3,8,17,2,4,1,0,0,3,A
Paris SG,Lorient,24,8,8,3,9,2,19,9,3,0,0,1,0,0,H
Rennes,Marseille,15,8,5,1,9,1,19,15,1,4,0,1,0,1,H
Metz,Lens,12,17,4,3,8,4,17,8,1,1,0,0,1,0,H
Marseille,Reims,12,2,6,1,7,3,11,10,1,3,0,0,1,1,D
Nice,Lyon,8,13,1,9,8,2,17,9,1,1,0,0,1,2,A
Brest,Montpellier,17,10,7,4,6,4,14,15,2,1,0,0,0,1,D
Dijon,Monaco,11,13,1,6,2,6,13,14,2,1,0,0,0,1,A
Nantes,Angers,9,12,2,6,5,6,16,13,3,0,0,0,0,1,D
St Etienne,Nimes,18,9,9,4,6,3,15,9,2,3,0,0,1,1,D
Strasbourg,Bordeaux,10,11,3,6,5,3,15,12,2,1,0,0,0,1,A
Lorient,Rennes,11,15,2,4,1,2,19,9,1,2,0,0,0,1,A
Lille,Paris SG,8,8,3,1,4,5,12,11,0,2,0,0,0,0,D
Bordeaux,Reims,9,10,3,5,5,5,11,12,3,1,0,0,0,2,A
Lens,Brest,11,10,4,3,3,6,13,13,0,2,0,0,2,0,H
Nice,Lorient,3,24,3,6,0,10,11,13,3,4,1,0,2,0,D
Nimes,Dijon,8,14,1,4,7,3,10,11,2,2,1,0,1,0,A
Rennes,Metz,11,9,6,4,6,5,14,18,1,1,0,0,0,0,H
Angers,Marseille,9,9,2,3,2,8,14,14,2,4,0,0,2,0,H
Lyon,Nantes,22,18,11,4,9,7,11,13,1,3,0,0,3,0,H
Monaco,St Etienne,2,18,2,6,0,10,12,13,3,2,1,0,1,2,D
Montpellier,Lille,17,9,6,7,6,4,13,11,3,2,0,0,0,1,A
Paris SG,Strasbourg,17,8,8,2,5,5,7,9,0,0,0,0,1,0,H
Brest,Nice,10,12,6,6,6,6,12,8,2,3,0,0,2,0,H
Lorient,Monaco,11,16,5,9,5,8,9,9,1,3,1,0,1,1,A
Metz,Bordeaux,9,12,3,3,3,2,10,20,1,2,0,0,0,0,D
Nantes,Rennes,7,8,2,0,6,3,13,13,2,2,0,0,0,0,D
Strasbourg,Nimes,21,6,12,2,10,5,12,6,1,2,0,0,3,0,H
Lille,Angers,7,7,2,3,8,6,12,10,3,1,0,0,1,2,A
Lyon,Lens,11,10,6,2,7,4,7,10,1,2,0,0,1,0,H
Marseille,Montpellier,18,13,8,5,5,1,4,6,0,0,0,0,1,0,H
Reims,Dijon,9,8,3,0,7,5,13,8,2,3,0,0,0,0,D
St Etienne,Paris SG,11,10,5,4,9,10,13,12,1,1,0,0,1,1,D
Bordeaux,Lorient,16,12,6,4,5,3,10,10,2,0,0,0,2,1,H
Dijon,Marseille,5,11,0,4,0,6,13,13,3,2,0,0,0,0,D
Lens,Strasbourg,11,10,2,4,4,4,16,15,1,1,0,0,0,1,A
Metz,Nice,16,11,5,4,5,2,19,8,2,2,0,0,0,1,D
Monaco,Angers,14,6,5,2,5,2,9,10,2,0,0,0,1,0,H
Montpellier,Nantes,8,12,6,3,1,8,18,11,5,0,0,0,1,0,D
Nimes,Lille,7,10,0,2,2,3,12,13,0,3,0,0,0,1,A
Paris SG,Brest,22,12,11,2,7,4,7,13,1,1,0,0,1,0,H
Reims,St Etienne,7,14,3,6,0,3,19,17,2,4,0,0,2,0,H
Rennes,Lyon,14,13,6,4,2,5,12,16,1,2,0,0,1,0,D
Montpellier,Monaco,9,16,3,5,5,6,17,12,2,3,0,0,0,2,A
Marseille,Nimes,14,8,6,5,7,3,13,6,2,2,0,0,0,0,A
Angers,Paris SG,11,12,4,3,5,7,11,13,0,2,0,0,0,0,A
Brest,Rennes,14,7,4,4,3,3,9,8,1,1,0,0,1,1,A
Nantes,Lens,10,8,2,1,2,4,14,19,3,3,0,0,1,0,D
Nice,Bordeaux,10,17,1,9,3,10,8,7,0,1,0,0,0,0,A
Strasbourg,St Etienne,15,8,3,3,7,3,23,9,2,2,0,0,1,0,H
Lille,Reims,16,8,8,4,3,5,13,11,2,1,0,0,0,1,H
Lyon,Metz,23,17,5,3,9,2,14,11,1,3,0,0,0,0,A
Marseille,Lens,4,13,1,4,3,9,13,11,5,3,0,0,0,0,A
Paris SG,Montpellier,26,5,8,1,7,1,16,12,2,1,0,1,1,0,H
Lens,Nice,13,7,3,2,6,2,9,14,2,1,0,0,0,0,A
Monaco,Marseille,8,5,6,1,5,4,18,21,3,5,0,0,0,1,H
Bordeaux,Angers,7,15,3,7,3,4,11,20,1,2,0,0,2,1,H
Dijon,Strasbourg,5,15,3,2,3,4,14,9,1,0,0,0,0,0,D
Metz,Nantes,14,8,4,0,4,6,15,15,3,1,0,0,1,0,H
Reims,Brest,12,17,2,1,2,4,16,11,3,0,0,0,1,0,H
Rennes,Lille,11,9,2,4,2,2,12,15,2,2,0,0,0,1,A
St Etienne,Lyon,3,19,0,12,1,8,13,9,3,1,0,0,0,2,A
Lorient,Dijon,14,7,5,2,9,6,13,17,2,3,0,0,1,2,H
Lyon,Bordeaux,10,12,4,2,7,9,17,6,1,2,0,0,1,0,H
Montpellier,Lens,17,11,7,2,12,3,15,17,4,4,0,0,0,1,A
Nice,St Etienne,7,10,2,1,4,10,11,11,2,2,0,0,0,0,A
Angers,Nimes,12,8,5,4,4,8,9,7,1,3,0,0,2,1,H
Brest,Metz,10,15,5,6,4,1,13,14,1,3,0,0,1,1,A
Lorient,Paris SG,16,14,5,3,7,9,15,9,4,2,0,0,1,1,H
Strasbourg,Reims,12,10,2,5,4,3,17,8,1,2,0,0,0,0,A
Lille,Dijon,14,11,2,3,5,2,12,7,2,2,0,0,1,0,H
Nantes,Monaco,9,14,3,5,2,8,11,14,4,3,1,0,0,1,A
Bordeaux,Lille,10,11,4,6,1,2,8,17,1,2,0,0,0,0,A
Metz,Montpellier,17,15,6,4,8,7,15,15,6,1,0,0,0,0,D
Reims,Angers,10,6,2,2,4,5,6,8,2,1,0,0,0,0,D
Rennes,Lorient,10,12,6,3,5,3,17,6,2,1,0,0,1,0,D
Strasbourg,Brest,9,3,4,2,3,3,12,14,2,0,0,0,1,0,D
Dijon,Lyon,14,16,2,8,1,6,15,12,2,0,0,0,0,1,A
Lens,Marseille,21,11,3,4,8,4,18,14,4,2,0,0,0,2,D
Monaco,Nice,15,5,6,2,6,2,16,19,0,4,0,0,1,0,H
Paris SG,Nimes,14,19,6,6,4,7,13,11,0,1,0,0,2,0,H
St Etienne,Nantes,14,13,8,6,5,5,15,19,3,1,0,0,0,1,D
Lorient,Reims,10,13,4,3,2,5,12,12,0,4,0,0,0,0,H
Lyon,Strasbourg,16,8,8,1,6,2,7,10,2,2,0,1,2,0,H
Lens,Rennes,10,10,3,1,6,4,13,11,2,4,0,0,0,0,D
Brest,Bordeaux,24,8,6,4,6,4,11,15,1,3,0,0,0,0,H
Montpellier,Dijon,25,13,11,5,9,4,12,14,3,3,0,1,0,1,H
Nice,Angers,11,10,2,3,5,9,11,9,2,1,0,0,2,0,H
Nimes,Monaco,9,11,4,5,5,6,12,16,2,2,0,0,2,2,A
St Etienne,Metz,12,10,3,0,8,2,9,9,2,2,0,0,1,0,H
Nantes,Lille,6,14,1,3,4,2,13,13,3,0,0,0,0,1,A
Marseille,Paris SG,12,9,4,2,7,1,12,12,1,2,1,0,0,2,A
Paris SG,Nice,17,13,4,5,4,1,12,6,2,0,0,0,1,0,H
Reims,Lens,9,17,6,6,4,6,9,7,2,0,0,0,1,0,D
Lyon,Montpellier,24,12,8,5,6,1,9,12,0,1,0,0,1,1,A
Monaco,Lorient,12,5,4,2,7,1,13,13,3,3,0,0,0,1,D
Angers,Nantes,8,7,3,3,7,2,18,21,2,3,0,0,1,2,A
Dijon,Nimes,10,8,3,4,3,0,17,13,4,1,1,0,0,0,A
Metz,Strasbourg,14,12,3,2,7,7,13,12,2,1,0,0,1,1,A
Rennes,St Etienne,13,6,2,3,7,1,18,16,5,2,0,0,0,1,A
Lille,Brest,14,3,0,1,9,3,16,15,2,1,0,0,0,0,D
Bordeaux,Marseille,18,5,1,1,6,5,13,17,1,1,0,2,0,0,D
Marseille,Nice,8,10,4,4,5,3,10,13,2,1,0,0,2,0,H
Brest,Lyon,19,17,7,7,11,7,9,12,2,2,0,0,0,3,A
St Etienne,Reims,18,4,8,2,1,2,10,11,0,2,0,0,0,0,D
Nantes,Marseille,6,7,1,3,2,1,11,15,4,1,0,1,0,0,D
Montpellier,Rennes,12,14,7,5,3,6,10,12,1,2,0,0,2,0,H
Lens,Dijon,11,12,4,4,5,4,13,12,3,0,0,1,1,0,H
Nice,Metz,12,11,3,4,3,3,16,12,1,1,0,0,0,2,A
Nimes,Bordeaux,8,11,3,4,6,7,10,12,0,3,0,1,1,0,H
Strasbourg,Angers,16,7,2,3,5,4,23,10,2,1,0,0,0,0,D
Lorient,Lille,8,16,3,7,1,5,9,10,2,0,0,0,1,2,A
Paris SG,Monaco,10,5,1,3,3,2,12,10,4,1,0,0,0,1,A
Nimes,Lorient,7,11,2,3,4,7,10,14,2,4,0,0,0,0,H
Rennes,Nice,17,14,5,7,6,1,17,18,0,2,0,0,1,1,A
Bordeaux,Metz,8,15,1,5,1,10,18,12,1,2,0,0,1,0,A
Dijon,Paris SG,5,7,1,5,2,4,10,9,2,1,0,0,0,2,A
Monaco,Brest,15,7,9,1,4,2,14,6,2,0,0,0,0,0,H
Angers,Lens,6,14,3,4,6,11,13,16,0,0,0,0,2,1,D
Lorient,St Etienne,11,9,3,2,5,3,12,15,1,3,0,0,0,1,H
Nimes,Nantes,8,8,4,1,1,8,16,25,2,1,1,0,0,1,D
Reims,Montpellier,9,9,2,3,5,1,9,10,1,1,0,0,0,0,D
Lille,Strasbourg,14,10,5,3,9,2,10,14,0,2,0,0,0,1,D
Marseille,Lyon,12,11,2,1,7,2,13,11,4,4,0,1,1,1,D
Brest,Dijon,10,10,3,2,3,5,17,13,3,1,0,0,3,1,H
Lyon,Rennes,15,12,7,1,6,4,12,15,1,3,0,0,0,0,H
Metz,Angers,15,8,1,4,6,1,18,9,2,2,1,0,0,1,A
Nice,Nimes,10,22,4,7,0,6,14,8,3,3,0,0,1,0,H
St Etienne,Lens,19,9,4,5,13,3,13,12,3,2,0,0,1,2,A
Bordeaux,Paris SG,11,12,2,3,8,1,8,15,3,3,0,0,0,1,A
Lille,Marseille,23,3,8,1,11,1,12,7,0,1,0,0,0,0,H
Montpellier,Lorient,10,14,4,6,5,3,17,15,2,3,0,0,1,1,D
Nantes,Reims,12,4,5,2,6,3,10,15,0,5,0,0,1,1,A
Strasbourg,Monaco,17,5,2,1,5,7,10,12,3,0,0,0,0,0,H
Marseille,Rennes,9,10,2,2,3,4,15,19,2,4,0,0,0,0,H
Reims,Lyon,14,17,5,6,2,5,11,12,3,1,0,0,1,0,D
Angers,St Etienne,4,7,1,3,6,3,8,14,1,2,0,0,0,0,A
Marseille,Brest,12,6,6,1,3,6,15,12,3,1,0,0,1,0,H
Nimes,Montpellier,12,12,7,5,5,7,11,19,2,0,0,0,0,0,D
Dijon,Bordeaux,13,10,3,6,5,6,15,7,5,1,0,0,0,2,A
Lens,Metz,16,7,6,4,6,1,17,8,4,3,0,0,2,1,D
Lorient,Nice,17,6,7,2,5,2,2,12,2,2,0,0,0,0,D
Rennes,Strasbourg,11,6,2,1,6,3,13,13,0,2,0,0,1,0,H
Monaco,Lille,8,5,4,2,6,2,11,11,3,3,0,0,0,0,D
Paris SG,Nantes,11,8,5,5,9,1,14,15,2,2,0,0,1,0,A
St Etienne,Monaco,9,15,3,4,2,6,7,11,1,2,0,0,0,1,A
Metz,Rennes,14,9,2,5,4,3,11,12,0,2,0,1,0,2,A
Nice,Marseille,17,7,7,2,7,5,11,16,1,1,0,0,1,0,H
Strasbourg,Lens,17,12,5,4,12,7,9,10,2,5,0,0,1,2,A
Brest,Angers,11,15,2,5,3,6,17,11,1,3,0,0,0,0,D
Dijon,Reims,10,9,4,2,2,3,10,10,3,0,0,0,0,0,A
Montpellier,Bordeaux,23,13,9,3,6,6,8,10,1,2,0,0,1,1,H
Nantes,Lorient,8,15,3,3,2,8,11,8,0,1,0,0,1,0,D
Lille,Nimes,15,10,4,4,8,0,19,10,2,0,0,0,1,2,A
Lyon,Paris SG,8,14,7,9,1,4,14,15,2,0,0,0,0,2,A
Monaco,Metz,15,6,6,1,8,1,16,15,0,6,0,1,0,0,H
Paris SG,Lille,16,3,3,3,5,0,18,12,6,4,1,1,0,1,A
Lens,Lyon,10,15,4,6,2,4,12,14,3,3,0,1,0,0,D
Angers,Montpellier,14,8,4,3,4,0,15,9,1,1,0,0,0,0,D
Bordeaux,Strasbourg,14,12,6,5,6,5,8,15,1,1,0,0,2,3,A
Lorient,Brest,13,5,4,1,6,5,9,23,3,2,0,1,1,0,H
Nantes,Nice,18,17,6,8,10,5,15,14,1,2,0,0,1,2,A
Reims,Rennes,9,19,4,8,1,6,7,11,3,3,1,0,0,0,D
Nimes,St Etienne,14,15,3,5,5,3,12,19,5,2,0,0,0,1,A
Marseille,Dijon,16,4,3,1,7,1,11,9,2,4,0,0,1,0,H
Metz,Lille,18,9,7,6,10,2,16,13,2,2,0,0,0,0,A
Strasbourg,Paris SG,9,16,3,7,5,4,8,6,0,1,0,0,0,3,A
Montpellier,Marseille,20,13,7,8,6,3,17,12,2,2,0,1,1,2,D
Rennes,Nantes,14,4,4,2,3,3,16,15,6,2,0,0,0,0,H
Brest,Nimes,22,5,4,3,9,2,15,16,4,1,0,0,1,1,D
Lens,Lorient,14,17,6,6,5,10,11,8,0,0,0,0,2,1,H
Nice,Reims,13,10,2,1,10,6,13,11,0,1,0,0,0,0,D
St Etienne,Bordeaux,17,10,7,2,5,6,12,17,3,0,0,0,2,1,H
Monaco,Dijon,16,6,10,1,6,4,10,16,1,1,0,0,0,0,H
Lyon,Angers,16,11,6,3,5,4,15,14,0,0,0,0,2,0,H
Lille,Montpellier,20,10,9,4,9,0,14,11,3,1,0,0,0,1,D
Angers,Rennes,10,9,3,3,2,3,11,10,2,0,0,0,0,1,A
Marseille,Lorient,13,12,5,6,8,3,9,15,1,0,0,0,0,1,H
Paris SG,St Etienne,17,7,5,5,13,3,13,15,1,1,0,0,0,0,H
Brest,Lens,7,8,5,2,2,4,14,16,2,7,1,2,1,0,D
Dijon,Nice,9,10,3,2,1,9,8,13,1,1,0,0,0,0,H
Nimes,Strasbourg,5,7,1,3,2,1,10,17,0,2,0,1,0,0,D
Reims,Metz,15,11,6,2,10,4,13,17,3,1,0,0,0,0,D
Bordeaux,Monaco,7,13,2,6,4,5,13,11,4,1,1,0,0,1,A
Nantes,Lyon,12,11,3,4,5,4,16,10,0,1,0,0,0,2,A
Reims,Marseille,10,11,1,6,5,2,9,2,2,0,1,0,1,2,A
St Etienne,Brest,6,12,3,7,3,2,17,11,2,1,0,0,1,0,A
Metz,Paris SG,8,19,3,8,1,9,12,12,1,4,0,0,0,1,A
Nice,Montpellier,18,14,8,3,7,6,13,17,1,2,0,0,3,1,H
Lens,Nimes,7,16,4,2,4,6,14,15,1,2,1,0,1,0,H
Lorient,Bordeaux,13,13,7,7,6,3,9,14,2,3,0,0,3,0,H
Rennes,Dijon,25,4,12,1,8,2,13,8,6,3,0,0,1,1,H
Strasbourg,Nantes,12,7,4,5,6,4,15,13,1,3,0,0,1,0,A
Angers,Monaco,4,10,0,3,4,1,18,11,2,2,0,0,0,0,A
Lyon,Lille,7,16,2,7,8,4,9,13,0,3,0,0,2,1,A
Marseille,Strasbourg,8,8,4,5,5,6,10,14,4,2,0,0,0,0,D
Paris SG,Lens,14,15,6,3,6,2,14,16,4,2,0,0,1,0,H
Lille,Nice,12,0,4,0,5,1,9,12,2,3,0,1,1,0,H
Bordeaux,Rennes,9,9,4,2,3,5,14,14,4,1,0,1,1,0,H
Brest,Nantes,16,12,7,6,5,5,12,10,2,0,0,0,0,2,A
Dijon,Metz,10,14,4,6,6,3,11,16,1,1,1,0,0,2,A
