HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Parma,Cagliari,14,9,8,3,4,11,17,5,2,1,0,0,1,0,H
Sampdoria,Inter,9,14,4,5,3,12,12,14,3,2,0,0,0,0,A
Bologna,Roma,7,20,2,9,1,10,8,13,2,4,0,0,1,0,H
Chievo,Udinese,10,9,4,7,7,3,18,10,1,1,0,0,0,0,A
Frosinone,Juventus,2,18,0,8,3,5,16,8,3,1,0,0,0,0,A
Lazio,Genoa,16,8,8,4,5,3,9,7,1,2,0,0,2,0,H
Milan,Atalanta,14,13,8,8,4,3,7,4,2,1,0,0,1,0,D
Torino,Napoli,9,13,3,8,4,6,14,17,2,3,0,0,0,2,A
Inter,Fiorentina,11,11,3,8,6,3,18,20,1,3,0,0,1,0,H
Atalanta,Torino,11,3,4,0,11,1,13,15,2,1,0,0,0,0,D
Cagliari,Sampdoria,10,10,2,5,7,3,16,22,1,3,0,0,0,0,D
Genoa,Chievo,11,8,5,2,7,4,11,17,4,4,0,0,1,0,H
Juventus,Bologna,15,5,9,2,3,0,10,13,2,3,0,0,2,0,H
Napoli,Parma,20,2,8,0,2,2,9,13,0,3,0,0,1,0,H
Roma,Frosinone,18,8,13,3,4,3,13,8,0,1,0,0,3,0,H
Udinese,Lazio,10,5,6,2,6,4,7,17,2,6,0,0,0,0,A
Empoli,Milan,4,16,3,11,3,10,12,9,2,2,0,0,0,1,D
Spal,Sassuolo,6,10,2,5,6,7,16,12,1,0,0,0,0,0,A
Inter,Cagliari,12,4,8,1,9,4,13,11,1,4,0,0,1,0,H
Juventus,Napoli,14,9,9,6,7,4,14,11,3,5,0,1,1,1,H
Roma,Lazio,10,11,7,5,8,9,11,10,3,1,0,0,1,0,H
Bologna,Udinese,11,10,6,2,3,4,7,12,2,4,0,0,1,1,H
Chievo,Torino,8,13,3,5,3,8,15,17,3,3,0,0,0,0,A
Fiorentina,Atalanta,6,11,4,4,5,6,12,10,3,3,0,0,0,0,H
Frosinone,Genoa,13,7,6,5,5,2,21,18,3,2,0,0,1,2,A
Parma,Empoli,7,10,3,6,2,12,13,8,2,3,0,0,1,0,H
Sassuolo,Milan,8,10,2,10,9,5,14,11,1,1,0,0,0,1,A
Sampdoria,Spal,16,10,9,4,6,5,13,18,3,3,0,0,1,1,H
Torino,Frosinone,15,8,10,4,2,4,16,17,3,3,0,0,1,0,H
Cagliari,Bologna,8,10,5,4,4,4,8,16,2,4,0,0,1,0,H
Empoli,Roma,11,7,4,4,4,3,13,10,2,1,0,0,0,1,A
Udinese,Juventus,5,13,4,7,4,8,14,13,3,1,0,0,0,2,A
Atalanta,Sampdoria,15,6,6,3,9,4,17,13,2,4,0,0,0,0,A
Genoa,Parma,20,7,13,5,9,7,9,9,1,1,0,0,1,3,A
Lazio,Fiorentina,11,10,5,6,5,6,18,10,5,3,0,0,1,0,H
Milan,Chievo,14,4,7,2,12,7,9,12,1,1,0,0,2,0,H
Napoli,Sassuolo,12,10,7,7,4,4,11,8,2,2,0,1,1,0,H
Spal,Inter,9,6,6,4,10,9,13,20,6,2,0,0,0,1,A
Juventus,Genoa,13,5,4,2,8,2,10,15,1,3,0,0,1,0,D
Roma,Spal,13,5,9,5,8,9,14,5,3,5,0,1,0,1,A
Udinese,Napoli,7,9,4,4,3,5,11,9,3,4,0,0,0,1,A
Bologna,Torino,6,12,3,8,3,4,9,21,2,2,0,0,0,1,D
Chievo,Atalanta,3,15,2,8,1,2,12,15,3,1,1,0,0,2,A
Fiorentina,Cagliari,7,8,3,5,6,7,13,19,0,2,0,0,0,0,D
Frosinone,Empoli,5,15,4,10,6,8,13,16,2,3,0,0,1,1,D
Inter,Milan,14,9,7,2,9,4,13,7,2,5,0,0,0,0,H
Parma,Lazio,3,15,1,9,2,8,5,11,2,3,0,0,0,0,A
Sampdoria,Sassuolo,7,7,2,2,4,3,10,18,2,3,0,0,0,0,D
Atalanta,Parma,21,9,14,5,6,6,6,8,0,2,0,0,0,0,H
Empoli,Juventus,6,12,4,7,6,10,13,17,2,3,0,0,1,0,A
Torino,Fiorentina,12,8,4,5,4,5,13,20,2,4,0,0,1,1,D
Cagliari,Chievo,12,12,4,5,8,2,16,15,1,6,0,0,1,0,H
Genoa,Udinese,11,11,5,8,4,8,17,18,5,4,1,0,1,0,D
Milan,Sampdoria,8,3,7,2,5,1,11,9,3,2,0,0,2,2,H
Napoli,Roma,18,7,6,5,17,3,7,6,0,5,0,0,0,1,D
Sassuolo,Bologna,11,10,6,6,9,5,20,19,2,3,0,0,1,1,D
Spal,Frosinone,10,5,5,4,9,1,15,11,3,6,0,0,0,1,A
Lazio,Inter,11,13,4,7,7,6,14,10,3,3,0,0,0,2,A
Milan,Genoa,19,7,10,2,7,2,11,17,2,2,0,0,1,0,H
Napoli,Empoli,19,8,13,4,0,7,8,7,0,2,0,0,2,0,H
Fiorentina,Roma,11,11,3,6,3,6,9,20,3,3,0,0,1,0,D
Inter,Genoa,17,8,10,3,11,6,7,15,2,3,0,0,2,0,H
Juventus,Cagliari,11,4,5,3,5,4,10,15,1,3,0,0,2,1,H
Bologna,Atalanta,9,12,5,6,1,4,7,12,1,2,0,0,1,0,A
Chievo,Sassuolo,1,8,1,4,3,2,20,16,5,2,1,0,0,1,A
Lazio,Spal,18,5,11,3,8,4,7,8,1,3,0,0,2,1,H
Parma,Frosinone,9,9,1,1,3,7,14,15,1,4,1,0,0,0,D
Sampdoria,Torino,10,15,4,8,0,2,13,25,2,2,0,0,0,2,A
Udinese,Milan,11,15,4,9,4,7,11,13,3,3,1,0,0,0,A
Frosinone,Fiorentina,5,16,3,10,4,5,8,12,3,0,0,0,0,0,D
Genoa,Napoli,8,13,3,7,2,7,15,6,4,2,0,0,1,0,A
Spal,Cagliari,8,11,4,3,1,6,13,15,2,4,0,0,1,0,D
Torino,Parma,12,11,4,7,7,7,14,17,2,4,0,0,1,2,A
Atalanta,Inter,16,6,10,2,9,6,11,13,3,5,0,1,1,0,H
Chievo,Bologna,12,12,6,6,5,6,15,18,3,3,0,0,2,1,D
Empoli,Udinese,9,22,5,9,4,13,6,11,2,2,0,0,1,0,H
Milan,Juventus,5,12,2,8,2,5,16,9,3,1,1,0,0,1,A
Roma,Sampdoria,10,4,6,3,7,7,8,10,1,1,0,0,1,0,H
Sassuolo,Lazio,9,7,4,3,2,6,15,21,4,3,0,0,1,1,D
Inter,Frosinone,25,5,14,4,11,0,11,11,1,3,0,0,1,0,H
Juventus,Spal,12,8,8,1,6,3,20,11,1,3,0,0,1,0,H
Udinese,Roma,8,23,3,9,0,12,6,10,2,0,0,0,0,0,H
Bologna,Fiorentina,8,11,4,6,4,9,11,21,3,1,0,0,0,0,D
Empoli,Atalanta,12,8,8,5,7,3,12,9,2,2,0,1,1,2,H
Genoa,Sampdoria,10,6,5,2,7,6,17,15,2,1,0,0,1,1,D
Lazio,Milan,16,9,6,4,9,4,10,4,1,1,0,0,0,0,D
Napoli,Chievo,17,7,10,3,20,2,11,13,2,2,0,0,0,0,D
Parma,Sassuolo,10,12,4,5,2,3,14,14,3,4,0,0,2,1,H
Cagliari,Torino,3,8,1,5,3,4,12,13,2,0,0,0,0,0,D
Fiorentina,Juventus,12,9,7,6,4,9,14,8,6,3,0,0,0,1,A
Sampdoria,Bologna,8,8,6,4,1,4,14,10,3,3,0,0,3,1,H
Spal,Empoli,9,13,5,8,4,9,14,14,3,3,1,0,1,2,D
Chievo,Lazio,5,19,2,7,4,6,11,11,4,2,0,0,1,0,D
Frosinone,Cagliari,25,18,11,7,5,1,13,15,1,7,0,1,1,0,D
Milan,Parma,19,7,6,1,8,8,9,15,2,2,0,0,0,0,H
Roma,Inter,15,16,6,7,4,7,11,13,1,1,0,0,0,1,D
Sassuolo,Udinese,17,3,3,1,13,2,13,16,3,2,0,0,0,0,D
Torino,Genoa,23,8,10,2,5,5,14,20,3,4,0,1,2,1,H
Atalanta,Napoli,9,9,3,5,12,6,8,7,1,2,0,0,0,1,A
Juventus,Inter,14,8,6,4,10,8,13,16,2,2,0,0,0,0,H
Cagliari,Roma,10,14,5,7,7,5,17,12,3,1,2,0,0,2,D
Lazio,Sampdoria,20,4,11,3,10,6,13,11,3,6,0,1,0,1,D
Napoli,Frosinone,18,6,10,2,9,3,6,10,1,2,0,0,2,0,H
Empoli,Bologna,9,14,5,8,4,8,6,8,2,2,0,0,1,1,H
Genoa,Spal,6,16,3,7,1,6,9,10,1,5,1,0,1,1,D
Milan,Torino,11,10,4,4,11,3,10,16,2,3,0,0,0,0,D
Parma,Chievo,12,7,7,1,8,2,17,18,4,4,0,1,0,0,D
Sassuolo,Fiorentina,11,11,7,6,6,10,12,12,4,5,1,1,0,0,D
Udinese,Atalanta,5,12,2,4,2,7,17,6,1,1,0,0,1,1,A
Inter,Udinese,15,7,4,1,10,0,11,8,3,1,0,0,0,0,H
Torino,Juventus,5,7,3,4,7,5,17,13,2,4,0,0,0,0,A
Cagliari,Napoli,6,13,2,5,2,10,15,9,2,2,0,0,0,0,A
Fiorentina,Empoli,15,8,9,4,2,3,20,18,2,1,0,0,1,1,H
Frosinone,Sassuolo,9,13,3,3,6,5,18,10,3,2,0,0,0,1,A
Roma,Genoa,14,11,7,8,6,4,10,15,2,2,0,0,2,2,H
Sampdoria,Parma,12,2,10,0,8,4,10,7,2,1,0,0,0,0,H
Spal,Chievo,10,8,3,6,6,4,14,18,2,4,0,0,0,0,D
Atalanta,Lazio,4,11,2,3,7,7,10,17,2,4,0,0,1,0,H
Bologna,Milan,7,11,6,4,2,1,12,12,2,5,0,1,0,0,D
Chievo,Inter,6,9,3,3,5,7,10,10,3,2,0,0,0,1,D
Empoli,Sampdoria,6,15,3,12,8,5,14,9,3,4,0,0,1,1,A
Genoa,Atalanta,15,10,7,6,9,6,13,13,3,2,0,2,1,0,H
Juventus,Roma,15,4,7,4,13,2,9,12,0,3,0,0,1,0,H
Lazio,Cagliari,15,9,10,5,7,5,16,9,2,1,0,0,2,0,H
Milan,Fiorentina,11,7,7,1,9,7,10,18,3,4,0,0,0,0,A
Napoli,Spal,15,10,8,6,3,5,13,8,2,2,0,0,1,0,H
Parma,Bologna,7,5,1,2,4,2,8,9,3,3,0,0,0,0,D
Sassuolo,Torino,11,4,6,3,12,2,12,15,2,3,0,0,0,0,D
Udinese,Frosinone,9,10,1,6,2,5,11,16,2,4,0,0,1,0,D
Atalanta,Juventus,10,10,6,3,5,5,17,16,4,4,0,1,1,1,D
Bologna,Lazio,6,11,3,7,1,7,15,18,2,0,0,0,0,1,A
Cagliari,Genoa,12,10,7,4,4,4,8,9,3,3,0,0,1,0,H
Fiorentina,Parma,16,3,7,2,9,2,15,15,4,4,1,0,0,1,A
Frosinone,Milan,11,16,5,8,3,6,10,12,2,1,0,0,0,0,D
Inter,Napoli,9,9,5,4,5,0,12,8,3,4,0,2,0,0,H
Roma,Sassuolo,16,8,10,3,8,5,15,16,1,1,0,0,2,0,H
Sampdoria,Chievo,10,7,6,1,4,1,22,19,2,1,0,0,0,0,H
Spal,Udinese,7,3,4,1,7,2,10,14,1,2,0,0,0,0,D
Torino,Empoli,13,5,10,1,5,1,9,9,1,3,0,1,1,0,H
Chievo,Frosinone,9,12,3,4,4,2,16,20,4,6,0,1,0,0,H
Empoli,Inter,7,7,3,6,4,6,14,4,1,1,0,0,0,0,A
Genoa,Fiorentina,7,8,3,6,7,3,21,8,2,1,0,0,0,0,D
Juventus,Sampdoria,15,7,8,3,6,3,13,16,2,2,0,0,1,1,H
Lazio,Torino,10,7,5,6,7,3,20,22,4,4,1,1,0,1,D
Milan,Spal,11,9,6,4,11,2,15,10,4,2,1,0,1,1,H
Napoli,Bologna,14,10,9,4,6,5,14,10,2,2,0,0,1,1,H
Parma,Roma,3,19,2,8,2,7,7,11,1,1,0,0,0,0,A
Sassuolo,Atalanta,13,13,8,9,1,8,10,10,1,2,0,0,0,2,A
Udinese,Cagliari,19,4,7,1,6,6,11,15,3,2,1,1,1,0,H
Inter,Sassuolo,8,11,4,6,11,0,16,16,1,3,0,0,0,0,D
Roma,Torino,11,8,9,3,6,3,17,17,2,3,0,0,2,0,H
Udinese,Parma,17,7,9,4,8,2,17,15,3,1,0,0,0,1,A
Cagliari,Empoli,13,9,3,4,4,7,11,10,0,0,0,0,1,0,D
Fiorentina,Sampdoria,8,9,4,5,4,7,15,22,6,4,1,0,1,1,D
Frosinone,Atalanta,5,14,3,8,4,8,12,11,2,0,0,0,0,2,A
Napoli,Lazio,17,13,13,9,7,8,6,12,1,5,0,1,2,0,H
Spal,Bologna,13,12,9,6,7,7,13,18,2,3,0,0,0,1,D
Genoa,Milan,13,9,7,7,5,6,14,17,3,3,0,0,0,0,A
Juventus,Chievo,19,7,11,3,12,5,10,7,1,2,0,0,2,0,H
Milan,Napoli,12,14,7,8,6,8,7,11,1,3,0,1,0,0,D
Sampdoria,Udinese,14,6,9,0,1,1,14,13,2,4,0,0,1,0,H
Sassuolo,Cagliari,11,7,9,3,4,12,14,17,1,1,0,0,2,0,H
Atalanta,Roma,14,7,6,5,9,2,7,13,0,3,0,0,1,3,D
Bologna,Frosinone,8,4,2,4,9,2,15,13,3,4,1,0,0,2,A
Chievo,Fiorentina,14,11,8,7,7,5,19,18,3,1,0,1,1,2,A
Lazio,Juventus,11,4,5,3,8,1,11,13,2,5,0,0,0,0,A
Parma,Spal,9,15,5,6,1,10,9,13,2,4,0,0,1,0,A
Torino,Inter,7,9,4,4,6,7,19,12,3,3,0,1,1,0,H
Empoli,Genoa,13,12,7,7,1,3,8,7,1,2,0,0,0,1,A
Empoli,Chievo,11,10,9,4,10,6,9,12,0,2,0,0,1,2,D
Juventus,Parma,18,11,9,5,12,4,6,11,1,2,0,0,1,0,D
Napoli,Sampdoria,18,8,14,2,5,3,4,12,0,3,0,0,2,0,H
Genoa,Sassuolo,4,11,2,8,4,6,11,15,1,3,0,0,1,1,D
Inter,Bologna,12,8,3,7,6,7,13,17,1,2,0,0,0,1,A
Roma,Milan,11,6,9,5,10,2,15,9,3,4,0,0,0,1,D
Spal,Torino,8,5,1,1,11,6,24,27,5,5,0,1,0,0,D
Udinese,Fiorentina,7,9,2,4,1,10,13,14,3,3,0,0,0,0,D
Cagliari,Atalanta,8,10,2,6,2,4,18,11,0,2,0,0,0,0,A
Frosinone,Lazio,9,11,4,5,2,2,8,14,1,5,0,0,0,1,A
Lazio,Empoli,8,3,4,1,3,2,13,8,1,1,0,0,1,0,H
Chievo,Roma,11,11,6,9,7,7,6,9,1,2,0,0,0,2,A
Fiorentina,Napoli,10,12,4,4,5,5,9,17,2,4,0,0,0,0,D
Parma,Inter,6,13,2,7,2,10,17,12,2,2,0,0,0,0,A
Atalanta,Spal,8,5,5,3,9,4,14,12,1,3,0,0,0,1,H
Bologna,Genoa,7,9,4,6,13,3,17,13,2,2,0,0,1,1,D
Milan,Cagliari,17,7,10,3,2,5,12,11,0,1,0,0,2,0,H
Sampdoria,Frosinone,11,3,7,1,9,2,10,21,3,3,0,0,0,1,A
Sassuolo,Juventus,9,10,2,5,8,4,17,8,0,0,0,0,0,1,A
Torino,Udinese,12,10,7,6,9,2,21,21,2,4,0,1,1,0,H
Juventus,Frosinone,11,7,8,1,5,7,13,19,2,3,0,0,2,0,H
Atalanta,Milan,12,6,5,3,5,2,10,9,1,2,0,0,1,1,A
Cagliari,Parma,12,6,3,3,1,4,21,11,5,1,1,0,0,1,H
Empoli,Sassuolo,7,5,6,2,3,3,11,10,1,3,0,0,2,0,H
Genoa,Lazio,14,6,6,6,7,3,12,12,3,2,0,0,0,1,H
Inter,Sampdoria,14,6,7,2,9,5,10,11,3,1,0,0,0,0,H
Napoli,Torino,20,6,10,1,15,4,18,13,5,3,0,0,0,0,D
Spal,Fiorentina,6,15,4,9,3,10,14,14,3,4,0,0,1,1,A
Udinese,Chievo,11,13,7,9,6,4,11,21,5,4,0,0,0,0,H
Roma,Bologna,9,14,4,10,9,7,15,15,3,4,0,0,0,0,H
Milan,Empoli,10,4,7,1,6,2,13,9,1,1,0,0,0,0,H
Frosinone,Roma,9,7,5,5,4,8,18,11,2,2,0,0,1,2,A
Torino,Atalanta,11,9,7,4,4,4,17,18,2,1,0,0,1,0,H
Bologna,Juventus,13,5,4,4,4,5,12,17,2,2,0,0,0,0,A
Chievo,Genoa,8,6,5,2,4,6,20,22,2,3,0,0,0,0,D
Fiorentina,Inter,10,7,2,6,9,6,13,15,2,4,0,0,1,2,D
Parma,Napoli,8,14,2,5,5,2,13,7,2,1,0,0,0,2,A
Sampdoria,Cagliari,9,8,6,1,3,5,9,17,1,2,0,0,0,0,H
Sassuolo,Spal,6,5,2,3,3,5,18,14,4,1,1,0,1,0,D
Cagliari,Inter,12,19,5,7,1,5,12,8,5,3,0,0,2,1,H
Empoli,Parma,13,7,9,7,8,2,10,17,1,3,0,0,1,2,D
Lazio,Roma,6,7,4,3,5,7,13,15,4,5,0,1,1,0,H
Milan,Sassuolo,7,11,4,6,6,6,20,9,3,0,0,1,1,0,H
Atalanta,Fiorentina,17,7,10,4,8,5,9,16,4,2,0,0,2,1,H
Genoa,Frosinone,10,3,6,0,8,2,15,16,2,4,0,1,0,0,D
Napoli,Juventus,13,4,5,3,12,4,10,14,3,6,1,1,0,2,A
Spal,Sampdoria,8,14,2,10,5,4,10,14,2,3,1,0,0,2,A
Torino,Chievo,9,9,6,5,7,4,10,18,1,4,0,0,0,0,H
Udinese,Bologna,11,11,6,9,6,6,21,20,3,3,0,0,1,1,H
Juventus,Udinese,15,4,6,2,5,0,7,9,0,3,0,0,2,0,H
Chievo,Milan,5,9,1,3,4,1,20,13,3,1,0,0,1,1,A
Parma,Genoa,8,8,4,1,4,5,12,12,2,1,0,0,0,0,H
Bologna,Cagliari,17,7,8,6,8,3,16,21,0,0,0,0,1,0,H
Fiorentina,Lazio,7,7,1,6,4,7,8,14,3,1,0,0,0,1,D
Frosinone,Torino,9,10,5,7,3,3,14,21,2,4,0,0,1,0,A
Inter,Spal,10,2,4,1,4,7,17,17,3,5,0,0,0,0,H
Sampdoria,Atalanta,11,13,6,6,4,7,13,10,2,2,0,0,0,0,A
Sassuolo,Napoli,7,9,1,4,3,5,11,10,3,2,0,0,0,0,D
Roma,Empoli,7,4,2,2,5,3,12,9,4,1,1,0,2,1,H
Cagliari,Fiorentina,10,6,6,4,4,4,22,13,3,2,0,0,0,0,H
Sassuolo,Sampdoria,12,17,5,11,6,5,9,12,1,1,0,0,1,3,A
Spal,Roma,10,10,6,5,3,5,12,19,4,5,0,0,1,0,H
Torino,Bologna,16,8,7,6,4,5,15,16,5,4,1,1,1,2,A
Atalanta,Chievo,11,6,6,3,10,1,12,24,0,0,0,0,0,1,D
Empoli,Frosinone,8,9,5,3,2,2,16,15,4,2,0,0,2,0,H
Genoa,Juventus,10,3,5,0,6,6,12,11,2,3,0,0,0,0,H
Lazio,Parma,14,4,8,2,6,5,10,10,0,2,0,0,4,0,H
Milan,Inter,9,10,7,6,7,4,19,11,4,3,0,0,0,1,A
Napoli,Udinese,13,8,5,3,5,2,4,7,1,1,0,0,2,2,H
Chievo,Cagliari,10,9,8,3,5,5,13,15,6,3,1,0,0,3,A
Juventus,Empoli,14,3,6,0,5,4,16,11,0,0,0,0,0,0,H
Sampdoria,Milan,14,7,8,5,5,10,12,9,1,4,0,0,1,0,H
Udinese,Genoa,12,15,5,6,3,5,10,18,3,4,0,0,1,0,H
Bologna,Sassuolo,11,5,8,4,9,4,17,18,2,3,0,0,0,0,H
Fiorentina,Torino,16,6,8,2,7,5,15,8,0,2,0,0,1,1,D
Frosinone,Spal,19,5,9,3,8,3,19,14,3,3,0,0,0,1,A
Inter,Lazio,11,6,6,5,12,3,11,13,0,0,0,0,0,1,A
Parma,Atalanta,6,18,4,11,4,6,13,10,1,1,0,0,1,1,A
Roma,Napoli,11,12,5,10,4,7,14,14,4,2,0,0,1,1,A
Cagliari,Juventus,5,11,1,6,3,5,17,10,3,2,0,0,0,1,A
Milan,Udinese,12,7,9,3,7,5,13,11,0,0,0,0,1,0,D
Empoli,Napoli,13,11,9,5,8,2,13,5,2,2,0,0,1,1,H
Frosinone,Parma,14,10,5,6,3,3,14,19,3,4,0,0,2,1,H
Genoa,Inter,5,12,2,9,1,6,9,12,2,1,1,0,0,2,A
Roma,Fiorentina,12,10,6,5,4,6,15,15,3,4,0,0,1,1,D
Spal,Lazio,8,9,4,5,2,7,10,17,2,5,0,0,0,0,H
Torino,Sampdoria,14,6,6,3,6,3,13,12,3,3,0,0,2,0,H
Atalanta,Bologna,12,8,6,4,5,4,11,13,2,3,0,0,4,0,H
Sassuolo,Chievo,13,9,8,5,5,4,14,17,1,1,0,0,2,0,H
Juventus,Milan,10,12,6,5,5,8,21,15,2,2,0,0,0,1,H
Parma,Torino,5,12,1,4,3,4,20,21,4,5,0,0,0,0,D
Sampdoria,Roma,10,9,2,5,8,3,12,11,2,2,0,0,0,0,A
Cagliari,Spal,14,5,11,2,9,4,19,4,4,3,0,0,1,1,H
Fiorentina,Frosinone,14,6,5,3,10,7,19,16,1,4,0,0,0,0,A
Inter,Atalanta,8,5,6,2,8,4,10,13,1,2,0,0,0,0,D
Lazio,Sassuolo,18,3,7,2,11,1,14,8,2,1,0,0,0,0,D
Napoli,Genoa,19,12,10,7,11,6,11,10,2,0,0,1,1,1,D
Udinese,Empoli,14,12,6,6,6,6,8,9,4,4,1,0,3,2,H
Bologna,Chievo,14,4,11,2,6,3,10,22,1,8,0,1,0,0,H
Milan,Lazio,10,8,5,6,11,4,13,16,1,2,0,0,0,0,H
Roma,Udinese,11,7,5,4,7,6,11,13,2,3,0,0,0,0,H
Spal,Juventus,8,4,3,3,5,4,15,14,5,2,0,0,0,1,H
Chievo,Napoli,4,12,4,5,3,7,9,10,0,0,0,0,0,1,A
Fiorentina,Bologna,14,5,7,3,10,5,17,11,2,3,0,0,0,0,D
Frosinone,Inter,10,10,4,5,1,3,19,17,3,1,0,0,0,2,A
Sampdoria,Genoa,13,6,7,1,3,8,15,22,2,5,0,1,1,0,H
Sassuolo,Parma,16,3,8,1,7,3,7,11,3,2,0,0,0,0,D
Torino,Cagliari,14,9,8,6,6,6,12,20,2,7,1,2,0,0,D
Atalanta,Empoli,32,2,18,1,9,3,7,11,1,3,0,0,0,0,D
Lazio,Udinese,15,9,7,4,4,5,13,16,2,0,0,0,2,0,H
Bologna,Sampdoria,12,9,6,3,3,4,19,12,2,4,0,0,0,0,H
Cagliari,Frosinone,12,5,6,2,5,6,19,16,3,1,1,0,1,0,H
Empoli,Spal,11,9,6,7,3,6,15,15,3,5,0,0,1,2,A
Genoa,Torino,8,8,4,4,3,2,21,24,4,4,0,0,0,0,A
Inter,Roma,13,9,7,5,7,4,7,13,1,2,0,0,0,1,D
Juventus,Fiorentina,9,9,5,6,10,7,13,8,0,1,0,0,1,1,H
Lazio,Chievo,16,8,8,6,13,2,8,21,0,4,2,0,0,0,A
Parma,Milan,10,8,3,3,8,4,14,13,0,1,0,0,0,0,D
Udinese,Sassuolo,10,6,5,2,6,5,17,14,3,2,0,0,0,1,D
Napoli,Atalanta,13,11,9,7,3,3,15,10,3,1,0,0,1,0,A
Bologna,Empoli,17,4,7,3,13,5,13,15,3,2,0,0,0,1,H
Inter,Juventus,10,10,6,4,10,4,12,12,1,3,0,0,1,0,D
Roma,Cagliari,15,4,11,1,5,5,6,7,1,2,0,0,2,0,H
Chievo,Parma,6,6,2,2,2,4,15,17,3,3,0,0,0,1,D
Frosinone,Napoli,13,19,4,13,2,6,25,16,3,1,0,0,0,1,A
Sampdoria,Lazio,7,10,5,5,1,4,13,11,6,3,1,0,0,2,A
Spal,Genoa,11,11,5,5,2,4,14,15,3,3,0,0,1,0,D
Torino,Milan,7,7,3,5,4,9,19,23,2,6,0,1,0,0,H
Atalanta,Udinese,13,4,8,2,9,5,7,13,0,2,0,0,0,0,H
Fiorentina,Sassuolo,7,9,4,5,7,8,16,7,3,1,0,0,0,1,A
Juventus,Torino,11,9,4,2,7,3,11,9,3,3,0,0,0,1,D
Chievo,Spal,8,14,3,8,1,5,13,12,3,0,0,0,0,1,A
Udinese,Inter,3,11,3,4,2,9,19,11,1,3,0,0,0,0,D
Empoli,Fiorentina,6,20,4,11,4,7,15,17,3,1,0,1,0,0,H
